kategori,nama_wisata,latitude,longitude,alamat,provinsi,kota_kabupaten,nama_lengkap,deskripsi,path,path_gambar
wisata lampion,Mahakam Lampion Garden Samarinda,-0.5063239,117.1196173,"Mahakam Lampion Garden, Jalan Slamet Riyadi, Karang Asam Ilir, Sungai Kunjang, Samarinda, Kalimantan Timur, Kalimantan, 75126, Indonesia",Kalimantan Timur,Samarinda,"Mahakam Lampion Garden Samarinda, Samarinda, Kalimantan Timur",Deskripsi tidak ditemukan,gambar_wisata/Mahakam_Lampion_Garden_Samarinda,gambar_wisata/Mahakam_Lampion_Garden_Samarinda
wisata lampion,Taman Pelangi Yogyakarta,-7.7502983,110.3694758,"Taman Pelangi Jogja - Taman Lampion, Jalan Ring Road Utara, Sinduadi, Mlati, Sleman, Daerah Istimewa Yogyakarta, Jawa, 55284, Indonesia",Daerah Istimewa Yogyakarta,Sleman,"Taman Pelangi Yogyakarta, Sleman, Daerah Istimewa Yogyakarta","Indonesia, dengan nama resmi Republik Indonesia, adalah sebuah negara kepulauan di Asia Tenggara yang dilintasi garis khatulistiwa dan berada di antara daratan benua Asia dan Oseania sehingga dikenal sebagai negara lintas benua, serta antara Samudra Pasifik dan Samudra Hindia. 
Indonesia merupakan negara terluas ke-14 sekaligus negara kepulauan terbesar di dunia dengan luas wilayah sebesar 1.904.569 km², serta negara dengan pulau terbanyak ke-6 di dunia, dengan jumlah 17.504 pulau.",gambar_wisata/Taman_Pelangi_Yogyakarta,gambar_wisata/Taman_Pelangi_Yogyakarta
wisata religi,Candi Borobudur,-7.6079583,110.2038245,"Borobudur, jalur, Borobudur, Magelang, Jawa Tengah, Jawa, 56553, Indonesia",Jawa Tengah,Magelang,"Candi Borobudur, Magelang, Jawa Tengah","Borobudur (bahasa Jawa: ꦧꦫꦧꦸꦝꦸꦂ, translit. Barabudhur) adalah sebuah kecamatan di Kabupaten Magelang, Jawa Tengah, Indonesia.",gambar_wisata/Candi_Borobudur,gambar_wisata/Candi_Borobudur
wisata religi,Gereja HKBP Medan,3.5393577,98.6980359,"Gereja HKBP, Jalan Gereja, Harjosari, Medan Amplas, Kota Medan ᯔᯩᯑᯉ᯲, Sumatera Utara, Sumatera, 20147, Indonesia",Sumatera Utara,Kota Medan ᯔᯩᯑᯉ᯲,"Gereja HKBP Medan, Kota Medan ᯔᯩᯑᯉ᯲, Sumatera Utara","Kota Medan (Abjad Jawi: ميدن; Surat Batak: ᯔᯩᯑᯉ᯳; Aksara Han: 棉蘭; Aksara Tamil: மேடான்) adalah ibu kota Provinsi Sumatera Utara, Indonesia. Kota ini merupakan kota terbesar keempat di Indonesia setelah DKI Jakarta, Surabaya, dan Bandung serta kota terbesar di luar Pulau Jawa, sekaligus kota terbesar di Pulau Sumatra.",gambar_wisata/Gereja_HKBP_Medan,gambar_wisata/Gereja_HKBP_Medan
wisata religi,Gereja Katedral Bogor,-6.5968873,106.7931829,"Gereja Beatae Mariae Virginis (BMV) Katedral Bogor, 22, Jalan Kapten Muslihat, Bogor Tengah, Bogor, Jawa Barat, Jawa, 16122, Indonesia",Jawa Barat,Bogor,"Gereja Katedral Bogor, Bogor, Jawa Barat","Kota Bogor (bahasa Sunda: ᮘᮧᮌᮧᮁ, bahasa Belanda: Buitenzorg) adalah sebuah kota yang terletak di Provinsi Jawa Barat, Indonesia. Kota Bogor terletak sekitar 51 km arah selatan dari Provinsi DKI Jakarta dan 120 km arah tenggara dari Kota Bandung, serta merupakan enklave dari Kabupaten Bogor.",gambar_wisata/Gereja_Katedral_Bogor,gambar_wisata/Gereja_Katedral_Bogor
wisata religi,Gereja Katedral Jakarta,-6.1692046,106.8332373,"Katedral Jakarta, Jalan Lapangan Banteng Utara, RW 08, Pasar Baru, Sawah Besar, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10120, Indonesia",,Daerah Khusus ibukota Jakarta,"Gereja Katedral Jakarta, Daerah Khusus ibukota Jakarta, nan","Australia, dengan nama resmi Persemakmuran Australia (bahasa Inggris: Commonwealth of Australia), adalah sebuah negara di belahan Bumi selatan yang terdiri dari daratan utama benua Australia, Pulau Tasmania, dan berbagai pulau kecil di Samudra Hindia, dan Samudra Pasifik. Negara-negara yang bertetangga dengan Australia diantaranya adalah Indonesia, Timor Leste, dan Papua Nugini di utara; Kepulauan Solomon, Vanuatu, dan Kaledonia Baru di timur-laut; dan Selandia Baru di tenggara.",gambar_wisata/Gereja_Katedral_Jakarta,gambar_wisata/Gereja_Katedral_Jakarta
wisata religi,Gereja Santa Maria de Fatima Glodok,-6.1437969,106.8121133,"Gereja Katolik Santa Maria De Fatima, Jalan Kemenangan III, RW 02, Glodok, Taman Sari, Jakarta Barat, Daerah Khusus ibukota Jakarta, Jawa, 11120, Indonesia",,Daerah Khusus ibukota Jakarta,"Gereja Santa Maria de Fatima Glodok, Daerah Khusus ibukota Jakarta, nan",Deskripsi tidak ditemukan,gambar_wisata/Gereja_Santa_Maria_de_Fatima_Glodok,gambar_wisata/Gereja_Santa_Maria_de_Fatima_Glodok
wisata religi,Gereja Santa Perawan Maria Surabaya,-7.2420553,112.7369704,"Gereja Santa Perawan Maria, Jalan Kepanjen, RW 08, Krembangan Selatan, Krembangan, Surabaya, Jawa Timur, Jawa, 60161, Indonesia",Jawa Timur,Surabaya,"Gereja Santa Perawan Maria Surabaya, Surabaya, Jawa Timur","Gereja Kelahiran Santa Perawan Maria adalah sebuah gereja paroki Katolik dan merupakan salah satu gereja tertua yang terletak di kota Surabaya, Jawa Timur, Indonesia. Berlokasi di Jalan Kepanjen, Surabaya, bangunan religius ini berdampingan dengan gedung SMA Katolik Frateran Surabaya.",gambar_wisata/Gereja_Santa_Perawan_Maria_Surabaya,gambar_wisata/Gereja_Santa_Perawan_Maria_Surabaya
wisata religi,Gereja Santa Theresia Jakarta,-6.1889243,106.8254861,"Gereja Santa Theresia, Jalan Gereja Theresia, RW 04, Gondangdia, Menteng, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10350, Indonesia",,Daerah Khusus ibukota Jakarta,"Gereja Santa Theresia Jakarta, Daerah Khusus ibukota Jakarta, nan",Deskripsi tidak ditemukan,gambar_wisata/Gereja_Santa_Theresia_Jakarta,gambar_wisata/Gereja_Santa_Theresia_Jakarta
wisata religi,Makam Sunan Ampel Surabaya,-7.2299754,112.7422732,"Makam Sunan Ampel, Jalan Ampel Masjid, Masjid Agung Ampel, Ampel, Semampir, Surabaya, Jawa Timur, Jawa, 60151, Indonesia",Jawa Timur,Surabaya,"Makam Sunan Ampel Surabaya, Surabaya, Jawa Timur",Ali Rahmatullah atau yang dikenal dengan Sunan Ampel adalah seorang wali yang menyebarkan ajaran Islam di Tanah Jawa. Ia lahir pada tahun 1401 di daerah Champa.,gambar_wisata/Makam_Sunan_Ampel_Surabaya,gambar_wisata/Makam_Sunan_Ampel_Surabaya
wisata religi,Makam Sunan Bonang Tuban,-6.8945426,112.0633171,"Makam Sunan Bonang, Kutorejo Gang VIII, RT.03, RW.01, Kutorejo, Tuban, Jawa Timur, Jawa, 62313, Indonesia",Jawa Timur,Tuban,"Makam Sunan Bonang Tuban, Tuban, Jawa Timur","Kabupaten Tuban (bahasa Jawa: Hanacaraka: ꦠꦸꦧꦤ꧀ Pegon: توبان; pengucapan bahasa Jawa: [ˈt̪uban]), adalah sebuah wilayah kabupaten yang terletak di Provinsi Jawa Timur, Indonesia. Ibu kotanya adalah Kecamatan Tuban.",gambar_wisata/Makam_Sunan_Bonang_Tuban,gambar_wisata/Makam_Sunan_Bonang_Tuban
wisata religi,Makam Sunan Giri Gresik,-7.1688945,112.6310331,"Makam Sunan Giri, Kebomas, Gresik, Jawa Timur, Jawa, Indonesia",Jawa Timur,Gresik,"Makam Sunan Giri Gresik, Gresik, Jawa Timur",Sunan Gresik atau Maulana Malik Ibrahim (w. 1419 M/822 H) Sebagian rakyat malah menyebutnya Kakek Bantal adalah Pemimpin Walisongo generasi pertama dalam menyebarkan agama Islam di Tanah Jawa.,gambar_wisata/Makam_Sunan_Giri_Gresik,gambar_wisata/Makam_Sunan_Giri_Gresik
wisata religi,Makam Sunan Gunung Jati Cirebon,-6.6711938,108.5400589,"Makam Sunan Gunung Jati, Kalisapu, Kabupaten Cirebon, Jawa Barat, Jawa, Indonesia",Jawa Barat,Kabupaten Cirebon,"Makam Sunan Gunung Jati Cirebon, Kabupaten Cirebon, Jawa Barat","Kabupaten Cirebon adalah kabupaten yang berada di bagian timur laut Provinsi Jawa Barat, Indonesia. Ibu kota kabupaten ini terletak di Kecamatan Sumber.",gambar_wisata/Makam_Sunan_Gunung_Jati_Cirebon,gambar_wisata/Makam_Sunan_Gunung_Jati_Cirebon
wisata religi,Masjid 99 Kubah Makassar,-5.1437762,119.4040219,"Masjid 99 Kubah Asmaul-Husna, Jalan Penghibur, Maloku, Ujung Pandang, Makassar, Sulawesi Selatan, Sulawesi, 90171, Indonesia",Sulawesi Selatan,Makassar,"Masjid 99 Kubah Makassar, Makassar, Sulawesi Selatan","Masjid 99 Kubah (bahasa Arab: مسجد القبة ٩٩) atau yang lebih dikenal dengan Masjid Asmaulhusna (bahasa Arab: مسجد اسماء الحسنى) adalah sebuah masjid bersejarah yang berada di Kota Makassar, Provinsi Sulawesi Selatan, Indonesia. Masjid ini dibangun pada tahun 2017 dan diresmikan pada tahun 2023.",gambar_wisata/Masjid_99_Kubah_Makassar,gambar_wisata/Masjid_99_Kubah_Makassar
wisata religi,Masjid Agung Demak,-6.8947303,110.6374327,"Masjid Agung Demak, Jalan Sultan Fattah, Kauman, Demak, Jawa Tengah, Jawa, 59517, Indonesia",Jawa Tengah,Demak,"Masjid Agung Demak, Demak, Jawa Tengah","Masjid Agung Demak (abjad Pegon: مَسْجِد اَڮَوڠ دَمَق) adalah salah satu kompleks masjid tertua yang berada di Kabupaten Demak, Provinsi Jawa Tengah, Indonesia. Masjid ini diyakini dibangun oleh Wali Sanga–penyebar agama Islam di Pulau Jawa–dengan sosok yang paling menonjol Sunan Kalijaga, pada masa penguasa Kesultanan Demak pertama, Raden Patah pada abad ke-15.",gambar_wisata/Masjid_Agung_Demak,gambar_wisata/Masjid_Agung_Demak
wisata religi,Masjid Agung Gorontalo,0.5379076,123.0603093,"Masjid Agung Baiturrahim, Jalan Nani Wartabone, Gorontalo, Sulawesi, 96114, Indonesia",Gorontalo,Gorontalo,"Masjid Agung Gorontalo, Gorontalo, Gorontalo","Kota Gorontalo (Jawi Melayu: كهتا ݢهرهنتاله)(Silita Hulontalo: Kota Hulontalo) merupakan ibu kota Provinsi Gorontalo, Indonesia sekaligus menjadi kota Kawasan Teluk Tomini di Semenanjung Utara Pulau Sulawesi.
Kota Gorontalo merupakan kota terbesar dan terpadat penduduknya di wilayah Teluk Tomini (Teluk Gorontalo), sehingga menjadikan Kota Gorontalo sebagai pusat ekonomi, jasa dan perdagangan, pendidikan, hingga pusat penyebaran agama Islam di Kawasan Indonesia Timur.",gambar_wisata/Masjid_Agung_Gorontalo,gambar_wisata/Masjid_Agung_Gorontalo
wisata religi,Masjid Agung Jawa Tengah Semarang,-6.9836458,110.4455923,"Masjid Agung Jawa Tengah, Jalan Jolotundo Gang V, RW 02, Sambirejo, Gayamsari, Kota Semarang, Jawa Tengah, Jawa, 50162, Indonesia",Jawa Tengah,Kota Semarang,"Masjid Agung Jawa Tengah Semarang, Kota Semarang, Jawa Tengah","Kota Semarang (bahasa Jawa: Hanacaraka: ꦯꦼꦩꦫꦁ​, Pegon: سماراڠ, Hanzi: 三宝垄, translit. Semarang) adalah ibu kota provinsi Jawa Tengah, Indonesia.",gambar_wisata/Masjid_Agung_Jawa_Tengah_Semarang,gambar_wisata/Masjid_Agung_Jawa_Tengah_Semarang
wisata religi,Masjid Agung Surabaya,-7.229971,112.7428733,"Masjid Agung Sunan Ampel, 53, Jalan Ampel Masjid, Masjid Agung Ampel, Ampel, Semampir, Surabaya, Jawa Timur, Jawa, 60151, Indonesia",Jawa Timur,Surabaya,"Masjid Agung Surabaya, Surabaya, Jawa Timur","Kota Surabaya (bahasa Jawa: Hanacaraka: ꦏꦸꦛꦯꦸꦫꦨꦪ, Pegon: كوڟا سورابايا, translit. Kuthå Suråbåyå; pengucapan bahasa Jawa: [kuʈɔ surɔˈbɔjɔ]; pelafalan dalam bahasa Indonesia: [suraˈbaja] ) adalah ibu kota Provinsi Jawa Timur yang menjadi pusat pemerintahan dan perekonomian sekaligus kota terbesar di provinsi tersebut.",gambar_wisata/Masjid_Agung_Surabaya,gambar_wisata/Masjid_Agung_Surabaya
wisata religi,Masjid Al-Akbar Surabaya,-7.2580747,112.6782978,"Masjid Al-Akbar, Jalan Balongsari Krajan I, RW 07, Balongsari, Tandes, Surabaya, Jawa Timur, Jawa, 60184, Indonesia",Jawa Timur,Surabaya,"Masjid Al-Akbar Surabaya, Surabaya, Jawa Timur","Masjid Nasional Al-Akbar Surabaya, juga dikenal sebagai Masjid Al-Akbar (bahasa Arab: المسجد الأكبر; bahasa Jawa: ꦩꦼꦱ꧀ꦗꦶꦢ꧀ꦄꦭ꧀ꦄꦏ꧀ꦧꦂ), atau Masjid  Agung Al Akbar Surabaya (bahasa Arab: مسجد الجامع الكبير الأكبر سورابايا) adalah sebuah masjid nasional yang berada di kota Surabaya, Provinsi Jawa Timur, Indonesia. Ini adalah masjid terbesar kedua di Indonesia setelah Masjid Istiqlal di Jakarta dalam hal kapasitas maksimum.",gambar_wisata/Masjid_Al-Akbar_Surabaya,gambar_wisata/Masjid_Al-Akbar_Surabaya
wisata religi,Masjid Al-Markaz,-4.0104037,119.6314252,"Masjid Al Markaz, Jalan Jenderal Ahmad Yani, Soreang, Parepare, Sulawesi Selatan, Sulawesi, 91113, Indonesia",Sulawesi Selatan,Parepare,"Masjid Al-Markaz, Parepare, Sulawesi Selatan",Berikut ini adalah daftar stasiun radio di provinsi Sulawesi Selatan.,gambar_wisata/Masjid_Al-Markaz,gambar_wisata/Masjid_Al-Markaz
wisata religi,Masjid Cheng Hoo Surabaya,-7.2519525,112.7467958,"Masjid Muhammad Cheng Hoo Surabaya, Jalan Gading, RW 11, Ketabang, Genteng, Surabaya, Jawa Timur, Jawa, 60161, Indonesia",Jawa Timur,Surabaya,"Masjid Cheng Hoo Surabaya, Surabaya, Jawa Timur","Masjid Raya Cheng Ho Surabaya adalah sebuah Masjid bernuansa Muslim Tionghoa yang berlokasi di Jalan Gading, Ketabang, Kec. Genteng, Surabaya atau 1.000 m utara Gedung Balai Kota Surabaya.",gambar_wisata/Masjid_Cheng_Hoo_Surabaya,gambar_wisata/Masjid_Cheng_Hoo_Surabaya
wisata religi,Masjid Istiqlal,-6.1702779,106.8310435,"Masjid Istiqlal, Jalan KH Hasyim Asyari, RW 08, Pasar Baru, Sawah Besar, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10110, Indonesia",,Daerah Khusus ibukota Jakarta,"Masjid Istiqlal, Daerah Khusus ibukota Jakarta, nan","Pembangunan masjid di Indonesia telah didokumentasikan sejak berdirinya kesultanan Islam pertama yaitu Kesultanan Samudera Pasai. Kemudian Islam adalah agama terbesar di Indonesia, dengan 86,7% penduduk Indonesia mengidentifikasi diri mereka sebagai Muslim dalam survei tahun 2018.",gambar_wisata/Masjid_Istiqlal,gambar_wisata/Masjid_Istiqlal
wisata religi,Masjid Istiqlal Jakarta,-6.1702779,106.8310435,"Masjid Istiqlal, Jalan KH Hasyim Asyari, RW 08, Pasar Baru, Sawah Besar, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10110, Indonesia",,Daerah Khusus ibukota Jakarta,"Masjid Istiqlal Jakarta, Daerah Khusus ibukota Jakarta, nan","Pembangunan masjid di Indonesia telah didokumentasikan sejak berdirinya kesultanan Islam pertama yaitu Kesultanan Samudera Pasai. Kemudian Islam adalah agama terbesar di Indonesia, dengan 86,7% penduduk Indonesia mengidentifikasi diri mereka sebagai Muslim dalam survei tahun 2018.",gambar_wisata/Masjid_Istiqlal_Jakarta,gambar_wisata/Masjid_Istiqlal_Jakarta
wisata religi,Masjid Raya Baiturrahman Aceh,5.553631,95.3171926,"Masjid Raya Baiturrahman, Jalan Mohammad Jam, Kampung Baru, Baiturrahman, Banda Aceh, Aceh, Sumatera, 23241, Indonesia",Aceh,Banda Aceh,"Masjid Raya Baiturrahman Aceh, Banda Aceh, Aceh","Aceh adalah sebuah provinsi di Pulau Sumatra, Indonesia. Ibu kota provinsi ini berada di Kota Banda Aceh.",gambar_wisata/Masjid_Raya_Baiturrahman_Aceh,gambar_wisata/Masjid_Raya_Baiturrahman_Aceh
wisata religi,Masjid Raya Bandung,-6.9218735,107.6062926,"Masjid Raya Bandung, 1, Jalan Dalem Kaum, Balonggede, Regol, Kota Bandung, Jawa Barat, Jawa, 40251, Indonesia",Jawa Barat,Kota Bandung,"Masjid Raya Bandung, Kota Bandung, Jawa Barat","Kota Bandung (bahasa Sunda: ᮊᮧᮒ ᮘᮔ᮪ᮓᮥᮀ, Pegon: باندوڠ, Hanzi: 万隆, translit. Bandung; pelafalan dalam bahasa Indonesia: [ban.duŋ] ) adalah sebuah kota sekaligus menjadi ibu kota provinsi di Provinsi Jawa Barat, Indonesia.",gambar_wisata/Masjid_Raya_Bandung,gambar_wisata/Masjid_Raya_Bandung
wisata religi,Masjid Raya Makassar,-5.1305647,119.4197043,"Masjid Raya Makassar, Jalan Gunung Bulusaraung, Bontoala, Makassar, Sulawesi Selatan, Sulawesi, 90153, Indonesia",Sulawesi Selatan,Makassar,"Masjid Raya Makassar, Makassar, Sulawesi Selatan","Kota Makassar (Lontara Makassar: ᨀᨚᨈ ᨆᨀᨔᨑ, transliterasi: Kota Mangkasara'), sebelumnya bernama Ujung Pandang (nama benteng suku makassar), adalah ibu kota provinsi Sulawesi Selatan, Indonesia. 
Sebelumnya, kota yang sejak 1971 hingga 1999 dikenal secara resmi sebagai Ujung Pandang ini merupakan kota terbesar di wilayah Indonesia Timur dan pusat kota terbesar ketujuh di Indonesia dari jumlah penduduk setelah Jakarta, Surabaya, Medan, Bandung, Semarang, dan Palembang.",gambar_wisata/Masjid_Raya_Makassar,gambar_wisata/Masjid_Raya_Makassar
wisata religi,Pura Agung Blambangan,-8.4316781,114.3200224,"Pura Agung Blambangan, Jalan Ngurah Rai, Tembokrejo, Banyuwangi, Jawa Timur, Jawa, 68471, Indonesia",Jawa Timur,Banyuwangi,"Pura Agung Blambangan, Banyuwangi, Jawa Timur","Banyuwangi (atau juga dikenal: Banyuwangi Kota) adalah sebuah kecamatan sekaligus menjadi ibu kota kabupaten di Kabupaten Banyuwangi, Provinsi Jawa Timur, Indonesia. Posisinya sebagai ibu kota kabupaten telah menjadikan banyaknya gedung-gedung pemerintahan kabupaten, cabang-cabang perusahaan, dan pusat keramaian yang berdiri di wilayah kecamatan ini.",gambar_wisata/Pura_Agung_Blambangan,gambar_wisata/Pura_Agung_Blambangan
wisata religi,Pura Batu Bolong,-8.5103707,116.0564929,"Pura Batu Bolong, Jalan Raya Meninting, Dusun Duduk, Dusun Batu Layar, Desa Batu Layar Barat, Lombok Barat, Nusa Tenggara Barat, Nusa Tenggara, 83355, Indonesia",Nusa Tenggara Barat,Lombok Barat,"Pura Batu Bolong, Lombok Barat, Nusa Tenggara Barat",Nusa Tenggara Barat (disingkat NTB) ialah sebuah provinsi di Indonesia yang berada di bagian tengah Kepulauan Nusa Tenggara di antara provinsi Bali di sebelah barat dan provinsi Nusa Tenggara Timur di sebelah Timur. Pusat pemerintahan dan ibu kota provinsi ini berada di Kota Mataram.,gambar_wisata/Pura_Batu_Bolong,gambar_wisata/Pura_Batu_Bolong
wisata religi,Pura Besakih,-8.3753612,115.4507063,"Pura Besakih, Trail Besakih - Gunung Agung, Kecamatan Rendang, Besakih, Kecamatan Rendang, Karangasem, Bali, Nusa Tenggara, Indonesia",Bali,Karangasem,"Pura Besakih, Karangasem, Bali","Pura Agung Besakih (aksara Bali: ᬧᬸᬭᬳᬕᬸᬂᬩᭂᬲᬓᬶᬄ) adalah sebuah Pura yang terletak di Kabupaten Karangasem, Bali. Besakih merupakan pura terbesar di Bali dan menjadi pura terpenting dan paling suci bagi umat Hindu Bali.",gambar_wisata/Pura_Besakih,gambar_wisata/Pura_Besakih
wisata religi,Pura Besakih Bali,-8.3753612,115.4507063,"Pura Besakih, Trail Besakih - Gunung Agung, Kecamatan Rendang, Besakih, Kecamatan Rendang, Karangasem, Bali, Nusa Tenggara, Indonesia",Bali,Karangasem,"Pura Besakih Bali, Karangasem, Bali","Bali adalah sebuah provinsi di Indonesia yang terletak pada bagian barat Kepulauan Nusa Tenggara dan beribu kota di Kota Denpasar. Pulau Bali, yang merupakan pulau terbesar di Provinsi Bali, memiliki beberapa julukan, di antaranya Pulau Dewata dan Pulau Seribu Pura.",gambar_wisata/Pura_Besakih_Bali,gambar_wisata/Pura_Besakih_Bali
wisata religi,Pura Goa Lawah Bali,-8.5515251,115.4689715,"Pura Goa Lawah, Jalan Wibisana, Pesinggahan, Klungkung, Bali, Nusa Tenggara, 80711, Indonesia",Bali,Klungkung,"Pura Goa Lawah Bali, Klungkung, Bali","Pura Goa Lawah merupakan sebuah pura yang terletak di Desa Pasinggahan, Kecamatan Dawan, Kabupaten Klungkung, Bali, yang berjarak sekitar 40 km dari ibu kota Bali, Denpasar. Pura Goa Lawah dikenal masyarakat karena adanya sebuah gua pada bagian utama pura ini, yang didalamnya terdapat sekumpulan kelelawar.",gambar_wisata/Pura_Goa_Lawah_Bali,gambar_wisata/Pura_Goa_Lawah_Bali
wisata religi,Pura Lempuyang Bali,-8.3937352,115.6399616,"Pura Lempuyang, Temple Path Steps, Kecamatan Abang, Sega, Kecamatan Abang, Karangasem, Bali, Nusa Tenggara, Indonesia",Bali,Karangasem,"Pura Lempuyang Bali, Karangasem, Bali",Deskripsi tidak ditemukan,gambar_wisata/Pura_Lempuyang_Bali,gambar_wisata/Pura_Lempuyang_Bali
wisata religi,Pura Lingsar,-8.5758092,116.1801374,"Pura Lingsar, Jalan Gora 2, Peteluan Indah, Lombok Barat, Nusa Tenggara Barat, Nusa Tenggara, 83371, Indonesia",Nusa Tenggara Barat,Lombok Barat,"Pura Lingsar, Lombok Barat, Nusa Tenggara Barat","Lingsar adalah sebuah kecamatan di kabupaten Lombok Barat, Nusa Tenggara Barat, Indonesia.",gambar_wisata/Pura_Lingsar,gambar_wisata/Pura_Lingsar
wisata religi,Pura Luhur Uluwatu Bali,-8.8293694,115.0843428,"Pura Luhur Uluwatu, Jalan Labuan Sait- Pecatu, Uluwatu, Pecatu, Kuta Selatan, Badung, Bali, Nusa Tenggara, 80361, Indonesia",Bali,Badung,"Pura Luhur Uluwatu Bali, Badung, Bali","Pura Luhur Uluwatu atau Pura Uluwatu merupakan pura yang berada di wilayah Desa Adat Pecatu, Kecamatan Kuta Selatan, Kabupaten Badung.
Pura yang terletak di ujung barat daya pulau Bali di atas anjungan batu karang yang terjal dan tinggi serta menjorok ke laut ini merupakan Pura Sad Kayangan yang dipercaya oleh orang Hindu sebagai penyangga dari 9 mata angin.",gambar_wisata/Pura_Luhur_Uluwatu_Bali,gambar_wisata/Pura_Luhur_Uluwatu_Bali
wisata religi,Pura Mangkunegaran,-7.566167,110.8230626,"Pura Mangkunegaran, Jalan R.M. Said, Ketelan, Surakarta, Jawa Tengah, Jawa, 57131, Indonesia",Jawa Tengah,Surakarta,"Pura Mangkunegaran, Surakarta, Jawa Tengah","Kota Surakarta (bahasa Jawa: Hanacaraka: ꦯꦹꦫꦏꦂꦡ, Pegon: سوراكارتا, Hanzi: 梭罗市, pengucapan bahasa Jawa: [surɔˈkartɔ]) atau Solo (bahasa Jawa: ꦯꦭ, translit. Sala, pengucapan bahasa Jawa: [sɔlɔ]) adalah salah satu kota di provinsi Jawa Tengah, Indonesia, dengan luas 44,04 km2.",gambar_wisata/Pura_Mangkunegaran,gambar_wisata/Pura_Mangkunegaran
wisata religi,Pura Meru,-8.5877519,116.1319632,"Pura Meru, Lingk. Klodan, Kel. Cakranegara Timur, Cakranegara Utara, Mataram, Kec. Cakranegara, Nusa Tenggara Barat, Nusa Tenggara, Indonesia",Nusa Tenggara Barat,Mataram,"Pura Meru, Mataram, Nusa Tenggara Barat",Deskripsi tidak ditemukan,gambar_wisata/Pura_Meru,gambar_wisata/Pura_Meru
wisata religi,Pura Taman Ayun,-8.5418493,115.1724926,"Pura Taman Ayun, 10, Gang Nuri VI, Gulingan, Badung, Bali, Nusa Tenggara, 80351, Indonesia",Bali,Badung,"Pura Taman Ayun, Badung, Bali","Pura Taman Ayun merupakan Pura Paibon/Pedarman Raja Mengwi untuk memuja roh leluhur dari raja-raja yang diwujudkan dengan dibangunnya sebuah gedong Paibon, serta dibangun pula meru-meru untuk pemujaan dan persembahyangan kepada para Dewa bagi masyarakat kerajaan Mengwi dalam memohon kesejahteraan. Pura Taman Ayun berlokasi di Kecamatan Mengwi, Badung, Bali, Indonesia.",gambar_wisata/Pura_Taman_Ayun,gambar_wisata/Pura_Taman_Ayun
wisata religi,Pura Taman Ayun Bali,-8.5418493,115.1724926,"Pura Taman Ayun, 10, Gang Nuri VI, Gulingan, Badung, Bali, Nusa Tenggara, 80351, Indonesia",Bali,Badung,"Pura Taman Ayun Bali, Badung, Bali","Pura Taman Ayun merupakan Pura Paibon/Pedarman Raja Mengwi untuk memuja roh leluhur dari raja-raja yang diwujudkan dengan dibangunnya sebuah gedong Paibon, serta dibangun pula meru-meru untuk pemujaan dan persembahyangan kepada para Dewa bagi masyarakat kerajaan Mengwi dalam memohon kesejahteraan. Pura Taman Ayun berlokasi di Kecamatan Mengwi, Badung, Bali, Indonesia.",gambar_wisata/Pura_Taman_Ayun_Bali,gambar_wisata/Pura_Taman_Ayun_Bali
